CE,492,"CE 492 - Special Topics in Computer Engineering1-6 hrs. Prerequisite(s): Permission of the School.    Theoretical and engineering problems in computer engineering limited to junior and senior students.     "
CED,300,"CED 300 - Cooperative Education Work Term0 hrs "
CHE,104,"CHE 104 - Chemistry and Our Environment3 hrs.  Corequisite(s): CHE 104L .  Recommended for non-STEM programs. Course highlights chemical principles applied to our everyday lives: for example, chemistry of the environment, natural resources, energy production, and the human body. CHE 104 does not satisfy CHE program requirements.   Note: Course does not meet program requirements in the Department of Chemistry.  "
CHE,104L,"CHE 104L - Chemistry and Our Environment Laboratory1 hr.  Corequisite(s): Concurrent registration in CHE 104  required.  This laboratory is designed to support the concepts of CHE 104  and highlight hands-on experiences with metric measurements, radioactivity, plastics, light, heat energy, atmospheric content, and water hardness.     "
CHE,106,"CHE 106 - General Chemistry I3 hrs. Prerequisite(s): ACT of greater than or equal to 20 OR a grade of C or higher in College Algebra. Corequisite(s): CHE 106L .  Recommended for STEM programs. Course highlights basic chemical concepts including SI units, chemical reactions, stoichiometry, enthalpy, atoms, molecules, structure, bonding, and states of matter. Online sections to be reserved for online degrees only.     "
CHE,106L,"CHE 106L - General Chemistry I Laboratory1 hr.  Corequisite(s): CHE 106 .  This laboratory is designed to support the concepts of CHE 106 and highlight hands-on experiences with lab safety, chemical nomenclature, chemical identification, solutions, structure, acid-base reactions, and gas laws. Online sections to be reserved for online degrees only.     "
CHE,106S,"CHE 106S - General Chemistry Support1 hr.    A support class recommended for CHE 106  students with Mathematics ACT < 20 or those who have not completed high school chemistry. Course focuses on developing the mathematical and chemistry problem-solving skills necessary for students to be successful in CHE 106 .     "
CHE,107,"CHE 107 - General Chemistry II3 hrs. Prerequisite(s): CHE 106 , CHE 106L . Corequisite(s): CHE 107L .  Course highlights basic chemical concepts including states of matter, chemical reactions, kinetics, equilibria, acids/bases, buffers, entropy, energy, and redox reactions.     "
CHE,107L,"CHE 107L - General Chemistry II Laboratory1 hr.  Corequisite(s): CHE 107 .  This laboratory is designed to support the concepts of CHE 107  and highlight hands-on experiences with lab safety, colligative properties, kinetics, equilibrium, buffers, acid-base reactions, thermodynamics, and redox chemistry.     "
CHE,110,"CHE 110 - Fundamentals of General, Organic and Biochemistry3 hrs.  Corequisite(s): CHE 110L .  A brief introduction to general, organic, and biochemistry concepts that highlights elements, solutions, equilibrium, nomenclature, functional groups, lipids, and nucleic acids. Taught from a health perspective.     "
CHE,110L,"CHE 110L - Fundamentals of General, Organic and Biochem Lab1 hr.  Corequisite(s): CHE 110 .  This laboratory is designed to support concepts from CHE 110  and highlight hands-on experiences with lab safety, stoichiometry, equilibrium, buffers, solutions, chemical analysis, lipids, and proteins.
      "
CHE,251,"CHE 251 - Elementary Organic Chemistry3 hrs. Prerequisite(s): CHE 106 , CHE 106L . Corequisite(s): CHE 251L .  Focus on acid/base theory, equilibrium, kinetics, nomenclature, functional groups, bonding, isomers, conformers, types of reactions, and amino acids.     "
CHE,251L,"CHE 251L - Elementary Organic Chemistry Laboratory1 hr.  Corequisite(s): CHE 251 .  Designed to reinforce the concepts of CHE 251 . Fundamental organic laboratory techniques, laboratory note books, stereochemistry, fundamental reactions, chromatography, distillation, and general safety practices.     "
CHE,255,"CHE 255 - Organic Chemistry I3 hrs. Prerequisite(s): CHE 107 , CHE 107L . Corequisite(s): CHE 255L .  Functional groups, bonding, nomenclature, Lewis acid/base theory, stereochemistry, introduction to reaction mechanisms and arrow pushing formalisms, IR and NMR spectroscopy.     "
CHE,255L,"CHE 255L - Organic Chemistry I Laboratory1 hr.  Corequisite(s): CHE 255 .  Designed to reinforce the concepts of CHE 255 . Fundamental organic laboratory techniques, proper use of laboratory notebooks, IR, NMR, chromatography, distillation, and general safety practices.     "
CHE,256,"CHE 256 - Organic Chemistry II3 hrs. Prerequisite(s): CHE 255 , CHE 255L . Corequisite(s): CHE 256L .  Intermediate reaction mechanisms, alcohols, phenols, aromatic molecules, chemistry of the carbonyl group, amines, introduction to biomolecules, and multistep synthesis.     "
CHE,256L,"CHE 256L - Organic Chemistry II Laboratory1 hr.  Corequisite(s): CHE 256 .  Designed to reinforce the concepts of CHE 256 . Determination of reaction mechanism, reduction, functional group transformation, C-C bond formation, spectroscopic confirmation of structure, and general safety practices.     "
CHE,311,"CHE 311 - Analytical Chemistry3 hrs. Prerequisite(s): CHE 255 , CHE 255L . Corequisite(s): CHE 311L .  Sampling, chemical equilibria, gravimetric, precipitation, neutralization and complexation analysis, redox cells, potentiometry and pH electrode, UV-Vis spectroscopy, and chromatography.     "
CHE,311L,"CHE 311L - Analytical Chemistry Laboratory2 hrs.  Corequisite(s): CHE 311 .  Data and error analysis, detection and quantitation of standard and unknown samples using gravimetric, various titrimetric, potentiometric, UV-Vis spectroscopic, and chromatographic methods.     "
CHE,331,"CHE 331 - Principles of Inorganic Chemistry3 hrs. Prerequisite(s): CHE 255 , CHE 255L .   Atomic structure, bonding (ionic, covalent, metallic), geometry, symmetry operations and point groups, acids/bases (aqueous/other solvent systems), thermodynamics, trends in the periodic table and coordination chemistry.     "
CHE,331L,"CHE 331L - Principles of Inorganic Chemistry Laboratory1 hr.  Corequisite(s): CHE 331 .  Designed to reinforce concepts taught in CHE 331 . Inorganic reactions and synthesis using air sensitive techniques, identification of unknown inorganic chemicals, inorganic chemistry analytical techniques.     "
CHE,392,"CHE 392 - Introduction to Research1-3 hrs.    A junior level research problem performed under the direction of a faculty adviser and terminated by a formal written report; may be repeated three times for credit.     "
CHE,404,"CHE 404 - Spectral Elucidation of Structure3 hrs. Prerequisite(s): CHE 255 , CHE 255L .   Focus on structure elucidation of organic compounds via knowledge of organic functional groups and reactions and spectroscopic methods including IR, UV/Vis, MS, and 1D and 2D NMR.     "
CHE,410,"CHE 410 - Safety Principles and Procedures in the Chemical Sciences1 hr.    Common laboratory hazards and their remediation.     "
CHE,411,"CHE 411 - Instrumental Analysis3 hrs. Prerequisite(s): CHE 311 , CHE 311L . Corequisite(s): CHE 411L .  Theory and operational principles of instrumental methods of analysis, including: adsorption and emission spectroscopy, electrochemistry, chromatography.     "
CHE,411L,"CHE 411L - Instrumental Analysis Laboratory1 hr.  Corequisite(s): CHE 411 .  Detection and quantitation of standard and unknown samples using UV-Vis, FTIR, NMR and fluorescence spectroscopy, voltammetry, potentiometry, and chromatography. Includes hands-on operation of instruments.     "
CHE,420,"CHE 420 - Principles of Biochemistry3 hrs. Prerequisite(s): CHE 251 , CHE 251L  or CHE 255 , CHE 255L .   Survey: Cellular architecture, buffers, amino acids, proteins, carbohydrates, lipids, nucleic acids, glycolysis, citric acid cycle, oxidative phosphorylation, DNA replication, transcription and translation.     "
CHE,420L,"CHE 420L - Principles of Biochemistry Laboratory1 hr.  Corequisite(s): CHE 420 .  An introductory biochemistry lab providing a hands-on experience involving making buffers, studying protein structure, and detecting and analyzing different biomolecules using common biochemical laboratory techniques and instrumentation.     "
CHE,421,"CHE 421 - Biochemistry I3 hrs. Prerequisite(s): CHE 256 , CHE 256L .   Biochemical principles, acids, bases, buffers, amino acids, peptides, protein structure, function, purification and analysis, enzymes and kinetics, carbohydrates, nucleic acids, lipids, biological membranes and transport.     "
CHE,421L,"CHE 421L - Biochemistry I Laboratory2 hrs. CHE 421 . A biochemistry laboratory course providing a hands-on experience from making buffers to purifying, detecting, and analyzing biomolecules using various techniques and instrumentation.     "
CHE,424,"CHE 424 - Biochemistry III3 hrs. Prerequisite(s): CHE 421 .   Biochemical principles underlying nucleic acid structure, functions, and interactions with other biomolecules that mediate molecular changes in living organisms, applications in genomics, biotechnology and medicine.     "
CHE,462,"CHE 462 - Physical Chemistry: Quantum Chemistry3 hrs. Prerequisite(s): CHE 256 /CHE 256L  and (PHY 202 /PHY 202L  or PHY 112 /PHY 112L ) and MAT 168 . Corequisite(s): CHE 462L .  Quantum chemistry and its applications in model and atomic systems, orbital theory, spectroscopy, and statistical thermodynamics.     "
CHE,462L,"CHE 462L - Physical Chemistry Laboratory1 hr.  Corequisite(s): CHE 462 .  A laboratory designed to accompany CHE 462 . Applications of quantum mechanistic models and simulations to understand molecular properties, including chemical bond strength and molecular spectroscopy.     "
CHE,471,"CHE 471 - Teaching Chemistry in the Secondary School3 hrs. Prerequisite(s): CHE 256 , CHE 256L , CHE 311 , CHE 311L , CIS 313 . Corequisite(s): SCE 460. Concurrent registration in CHE 471L  is required.  Application of chemical knowledge to designing, developing and assessing instruction.     "
CHE,471L,"CHE 471L - Laboratory for Teaching Chemistry in the Secondary School1 hr.  Corequisite(s): Concurrent registration in CHE 471  required.  A laboratory designed to accompany CHE 471 .     "
CHE,496,"CHE 496 - Research1-3 hrs. Prerequisite(s): CHE 410 , senior standing and permission of instructor.   Directed research project, formal written report, and 2 oral presentations; may be repeated once. Honors students will enroll in CHE 496H (3 credit hrs. maximum).  Senior Honors Project (Students undertaking a Senior Honors project will enroll in CHE 496H.)   "
CIE,99,"CIE 99 - Intermediate Reading3 hrs.    Available for all entering freshmen with a sub-standard ACT reading subscore; does not satisfy any university core or degree requirements.     "
CIE,301,"CIE 301 - Mathematics: Primary and Middle Grades3 hrs. Prerequisite(s): MAT 210 , MAT 310 . Corequisite(s):  CIR 412 .  A course which utilizes modern strategies of psychology and methodology in elementary school mathematics on exploratory, structural and mastery levels of learning.   Note: Enrollment in the following courses is restricted to students admitted to the Teacher Education program (those who have a Gold Card) or by special permission of the department chair.  "
CIE,302,"CIE 302 - Classroom Management3 hrs.  Corequisite(s): CIR 412 , CIE 301 .  Examines contemporary classroom management models and behavior guidance theories.   Note: Enrollment in the following courses is restricted to students admitted to the Teacher Education program (those who have a Gold Card) or by special permission of the department chair.  "
CIE,304,"CIE 304 - Elementary Education Practicum I2 hrs. Prerequisite(s): Gold Card required.   This practicum will provide onsite structured experience exploring application of professional practice standards and evidenced-based practices related to academic and behavioral support for students in the elementary school setting.     "
CIE,305,"CIE 305 - Social Studies: Primary and Middle Grades3 hrs.  Corequisite(s): CIE 343 , CIR 309 , CIR 407 .  Emphasis is on the social science interdisciplinary approach for content and methodology, problem-solving, unit teaching and thinking.   Note: Enrollment in the following courses is restricted to students admitted to the Teacher Education program (those who have a Gold Card) or by special permission of the department chair.  "
CIE,343,"CIE 343 - Curriculum: Primary and Middle Grades3 hrs.  Corequisite(s): CIR 309 , CIR 407 , CIE 305 .  A course that explores various aspects of curriculum development including knowledge of learners, national and state goals and standards, and course, unit and lesson planning.   Note: Enrollment in the following courses is restricted to students admitted to the Teacher Education program (those who have a Gold Card) or by special permission of the department chair.  "
CIE,380,"CIE 380 - Elementary Education Practicum II3 hrs. Prerequisite(s): Gold Card required.   This practicum will provide onsite structured experience exploring application of professional practice standards and evidenced-based practices related to academic and behavioral support for students in the elementary school setting.     "
CIE,382,"CIE 382 - Elementary Education Practicum III3 hrs. Prerequisite(s): Gold Card required.   This practicum will provide onsite structured experience exploring application of professional practice standards and evidenced-based practices related to academic and behavioral support for students in the elementary school setting.     "
CIE,480,"CIE 480 - Student Teaching I: Lower Grades6 hrs.Fee A special fee is charged for this course. (See Special Fees listing in Student Expenses section.) (All labs are subject to a usage fee.)     Enrollment in a student teaching course requires the student to be in the TEA1 student group in addition to having filed for graduation with their Dean’s Office.     "
CIE,482,"CIE 482 - Student Teaching I. Upper Grades6 hrs.Fee A special fee is charged for this course. (See Special Fees listing in Student Expenses section.) (All labs are subject to a usage fee.) Prerequisite(s): All courses required for major.      Note: Enrollment in the following courses is restricted to students admitted to the Teacher Education program (those who have a Gold Card) or by special permission of the department chair.  "
CIE,492,"CIE 492 - Special Problems1-9 hrs. Prerequisite(s): Permission of the department chair.   Provides the opportunity to pursue a special topic or area of interest.  Senior Honors Project (Students undertaking a Seniors Honor project will enroll in CIE 492H.) Note: Enrollment in the following courses is restricted to students admitted to the Teacher Education program (those who have a Gold Card) or by special permission of the department chair.  "
CIP,340,"CIP 340 - Foundational Studies in Early Childhood Education3 hrs.    Introduction to K-6 education.   Note: Enrollment in the following courses is restricted to students admitted to the Teacher Education program (those who have a Gold Card) or by special permission of the department chair.  "
CIR,306,"CIR 306 - Introduction to Literacy: An Integrated Language Arts Approach3 hrs. Prerequisite(s): Gold Card.   An overview of literacy that integrates thinking, reading, writing, listening, speaking, viewing and visually representing, with an emphasis on the writing process.     "
CIR,309,"CIR 309 - Early Literacy Instruction I K-63 hrs. Prerequisite(s): CIR 306 , Gold Card. Corequisite(s): CIR 407 , CIE 343 .  Concepts, materials and teaching strategies for oral language development and systematic early reading and writing instruction, specific to concepts about print, phonemic awareness and phonics.     "
CIR,407,"CIR 407 - Early Literacy Instruction II K-63 hrs. Prerequisite(s): Gold Card. Corequisite(s): CIR 309 , CIE 343 .  Concepts, materials and teaching strategies for oral language development and systematic early reading and writing instruction, specific to vocabulary, fluency and comprehension.     "
CIR,408,"CIR 408 - Early Literacy Instruction II K-63 hrs.    Concepts, materials and teaching strategies for oral language development and systematic early reading and writing instruction, specific to vocabulary, fluency and comprehension.     "
CIR,411,"CIR 411 - Lit. III: Research and Pedagogy in Content Area Literacy3 hrs. Prerequisite(s): Gold Card, CIR 308 /CIR 309 ,CIR 407 /CIR 408 .   Prepares elementary and secondary teacher candidates to integrate literacy research and strategies in content area pedagogy.     "
CIR,412,"CIR 412 - Literacy IV: Assessment and Instruction3 hrs. Prerequisite(s): Gold Card, CIR 308 /CIR 309 , CIR 407 /CIR 408 .   Prepares teacher candidates to administer, analyze and evaluate formal and informal literacy assessments to plan effective instructional practices and appropriate interventions.     "
CIS,302,"CIS 302 - Classroom Management for Secondary Environments3 hrs. Prerequisite(s): Gold Card required.   Examines contemporary classroom management models and behavior guidance theories for application to secondary (7-12) learning environments.     "
CIS,303,"CIS 303 - Classroom Management for K-12 Environments3 hrs.     Prerequisite or Corequisite: SPE 400 . Examines contemporary classroom management models and behavior guidance theories for application to K-12 learning environments.     "
CIS,354,"CIS 354 - Literacy in the Content Areas3 hrs. Prerequisite(s): TEA01 status required.    This course provides secondary teacher candidates an understanding of language and the literacy process as it applies to teaching in subject areas. The course emphasizes the use of instructional strategies to support student’s literacy development in content areas. It focuses on ways that reading, writing, speaking, and listening are developed and used in learning discipline-specific curriculum.     "
CISE,200,"CISE 200 - Academic Success and Student Support1 hr. Prerequisite(s): Instructor consent required.   Focuses on developing strategies associated with creating academic success as an education major, such as time management, goal setting, test-taking skills, citation management, and communication.     "
CISE,365,"CISE 365 - Computer Applications in Education3 hrs.    Skill development in the use of computer technology appropriate to teaching, learning and managing education.     "
CISE,403,"CISE 403 - Educational Evaluation of Exceptional Children3 hrs. Prerequisite(s): SPE 380  or CIE 380 .   Current and research-validated issues relating to the assessment process, technical aspects of assessments, test interpretation and relevance to instructional programming.     "
CJ,200,"CJ 200 - Introduction to Criminal Justice3 hrs.    An introduction to criminal law, criminological thought and the operation of the criminal justice system. (CC-CRJ-1313)    "
CJ,201,"CJ 201 - Professionalism and Success in Criminal Justice3 hrs. Prerequisite(s): CJ 200 .   Strategies to enhance engagement and academic performance within the major as well as foundations for career and professional success.       "
CJ,325,"CJ 325 - Criminal Justice Theory3 hrs. Prerequisite(s): CJ 200 .   A survey of major American and European theories of criminal justice.     "
CJ,330,"CJ 330 - Criminal Law3 hrs. Prerequisite(s): CJ 200 .   A survey of applied substantive criminal law with emphasis on the most common criminal offenses.     "
CJ,341,"CJ 341 - Police Methods and Organization3 hrs. Prerequisite(s): CJ 200 .   A survey of the organization and administration of the American police.     "
CJ,342,"CJ 342 - Criminal Investigation3 hrs. Prerequisite(s): CJ 341 .   An overview of the crime-solving process with emphasis on methodology, corpus delecti and evidence.     "
CJ,352,"CJ 352 - Introduction to Modern Corrections3 hrs. Prerequisite(s): CJ 200 .   An overview of major correctional systems and methods of treatment of offenders.     "
CJ,360,"CJ 360 - Introduction to Juvenile Justice3 hrs. Prerequisite(s): CJ 200 .   A survey of the common law roots of juvenile law, the unfolding of case law in American history, and the development of the juvenile court and juvenile corrections.     "
CJ,400,"CJ 400 - Criminal Justice Practicum3, 6 or 9 hrs. Prerequisite(s): CJ 200  and major in criminal justice with junior or senior standing and with permission of the director.   Field work offering research and practice in a criminal justice agency.     "
CJ,420,"CJ 420 - Methods of Criminal Justice Research and Planning3 hrs. Prerequisite(s): CJ 325 .   An in-depth study of criminal justice planning, evaluation and research.     "
CJ,430,"CJ 430 - Criminal Procedure3 hrs. Prerequisite(s): CJ 330 .   A study of the procedural rules for the judicial enforcement of substantive criminal law.     "
CJ,433,"CJ 433 - Evidence, Search and Seizure3 hrs. Prerequisite(s): CJ 330 .   An examination of the laws of evidence and the procedures for obtaining it with special emphasis on application in criminal court.     "
CJ,435,"CJ 435 - Organization and Management of Criminal Justice3 hrs. Prerequisite(s): CJ 325 , CJ 330 .   Pre- or Corequisite: CJ 482 . Principles and theories of management of criminal justice.     "
CJ,440,"CJ 440 - Police in the United States3 hrs. Prerequisite(s): CJ 341 .   An analysis of the organization and role of modern police agencies with emphasis on social, political and economic impacts.     "
CJ,445,"CJ 445 - Drugs and Society3 hrs.    A study of the historical development of drug laws, theories of drug use and the impact of drugs on crime.     "
CJ,461,"CJ 461 - Juvenile Corrections3 hrs. Prerequisite(s): CJ 360 .   An in-depth study of the various treatment modalities currently employed.     "
CJ,463,"CJ 463 - Family Law3 hrs.    A study of common law and statutory concepts of family relationships emphasizing legal remedies to crime in the family.     "
CJ,472,"CJ 472 - Transnational and Organized Crime3 hrs.    A course to familiarize students with the evolution, typology and etiology of transnational and organized crime.     "
CJ,482,"CJ 482 - Criminal Justice Ethics3 hrs. Prerequisite(s): CJ 200 .   An examination of the various ethical dilemmas which confront criminal justice professionals.     "
CMS,111,"CMS 111 - Public Speaking3 hrs.    Communication principles and practice in the preparation and delivery of public speeches. (CC- SPT 1113)    "
CMS,150,"CMS 150 - Digital Communication3 hrs.    This course explores the history, concepts, issues, and context involving the ever-changing digital environment. This class guides students through the history, challenges, and potential benefits of mediated communication.     "
CMS,201,"CMS 201 - Rhetoric and Public Life3 hrs.    This course is designed to explore the art of persuasion (rhetoric) through public discourse.     "
CMS,305,"CMS 305 - Interpersonal Communication3 hrs.    A course designed to improve students’ competence in and understanding of interpersonal relationships.     "
CMS,320,"CMS 320 - Professional Communication3 hrs.    A course that develops student skills in a set of communication settings related to the world of work, including communication through technology, making presentations, interacting with others, forming relationships, and group problem solving.     "
CMS,330,"CMS 330 - Small-Group Communication3 hrs.    Provides students with the basic skills and principles of communication pertinent to the small problem-solving group.     "
CMS,450,"CMS 450 - Seminar in Communication Studies3 hrs.    An examination of various theories of communication studies and various settings for their application. May be repeated for up to 6 hours credit.     "
CMS,490,"CMS 490 - Capstone in Communication Studies3 hrs. Prerequisite(s): Senior standing.   A review and application through individual and group written and orally presented projects involving theories and research in communication studies including a service learning project.     "
CMS,492,"CMS 492 - Special Problems1-3 hrs. Prerequisite(s): Permission of instructor.   Directed research in a topic of interest to the student.  Senior Honors Project (Students undertaking a Seniors Honor project will enroll in CMS 492H.)   "
COA,102,"COA 102 - Thrive in Marine Biology II1 hr.    A general overview of professions in Marine Biology, select subject matter of Marine Biology, and students services available at the University of Southern Mississippi.      "
COA,401,"COA 401 - Coastal Processes I3 hrs. Prerequisite(s): MAR 210 .   An examination of abiotic processes, including physical, geological, and chemical factors that influence coastal environments.     "
COA,424,"COA 424 - Marine Aquaculture3 hrs.    Problems and procedures relating to the culture of commercially important crustaceans, fish and mollusks.    May be taken as MAR 407 "
COM,110,"COM 110 - Careers and Skills in Communication1 hr.    This foundational course examines the skills needed to communicate knowledgeably and effectively in contemporary society and serves as an introduction to the School of Communication. This class introduces students to communication faculty, research, and the major areas of study, highlights possible careers students could pursue with a communication degree, and presents ways students can become involved in media production, teams, and organizations.     "
COM,210,"COM 210 - Introduction to Digital Skills2 hrs.    This class will introduce students to photography and related software (Adobe Photoshop, Adobe Lightroom). Design elements (Adobe InDesign, Audio essentials (Adobe Audition) and Video essentials (Adobe Premier). This course is  designed to introduce students to the skills needed to succeed in upper-level production courses.     "
COM,310,"COM 310 - Digital and Social Media3 hrs.    The course is an examination of the theoretical, economic and cultural impact of digital and social media. Students also develop their own online portfolio in which they establish their branded professional presence. The course covers how social media is used for communication, particularly how communications practitioners use social media to attract and engage audiences.     "
COM,418,"COM 418 - Media Practicum1-3 hrs.    Students in the practicum class will have various duties, depending on their job within the Southern Miss Student Media Center (SM2). All students will get hands-on, real world experience in various media and media-related positions including print, web, radio, television, podcasting, media sales, advertising creation and graphics, public relations, social media and team management. Specific duties will be detailed in a Special Problems/Practicum Request Form.     "
COM,429,"COM 429 - Internship Experience3 hrs. Prerequisite(s): Consent of adviser and internship coordinator.   This course is a field based, supervised internship in one of the fields of study that is part of the School of Communication.     "
CSC,101,"CSC 101 - Computer Science I3 hrs.  Corequisite(s): CSC 101L .  Problem-solving, algorithm development, computer programming, overview of computer science.     "
CSC,101L,"CSC 101L - Computer Science I Laboratory1 hr.  Corequisite(s): CSC 101 .       "
CSC,102,"CSC 102 - Computer Science II3 hrs. Prerequisite(s): CSC 101 , CSC 101L .   Continuation of CSC 101  with emphasis on programming style and algorithm analysis.     "
CSC,111,"CSC 111 - Seminar in Computing1 hr. Prerequisite(s): CSC, CE, and ITC majors. Freshman standing or permission of instructor.    Introduction to the computer science, computer engineering, and information technology curricula, profession, and career opportunities.  Historical perspective and ethics in computing. Designed for CSC, CE, and ITC majors.     "
CSC,300,"CSC 300 - Foundations of Computer Science3 hrs. Prerequisite(s): MAT 101 .    Introduction to finite and discrete structures, combinatorics and graphs, and algorithmic processes with applications in computers, languages, and programs.     "
CSC,306,"CSC 306 - Operating Systems and Computer Architecture3 hrs. Prerequisite(s): CSC 307  and either CSC 206  or CE 230 .   Operating systems principles, relationships between operating system and computer architecture.     "
CSC,307,"CSC 307 - Data Structures and Algorithm Analysis3 hrs. Prerequisite(s): CSC 102 .   Algorithms. Data abstraction and structure. List operations. Queues. Stacks. Recursion. Binary trees. General trees.     "
CSC,309,"CSC 309 - Cyber Law and Ethics3 hrs. Prerequisite(s): ENG 102 .   Students will explore ethical and legal issues in computing professions and the social impact of computer technology; speaking and writing intensive.     Writing-intensive"
CSC,317,"CSC 317 - Software Development Foundations3 hrs. Prerequisite(s): CSC 102 .   Conceptual overview of software development fundamentals. Integrated system requirements, data modeling, process modeling, front-end and back-end integration, and team-based development.     "
CSC,327,"CSC 327 - Secure Software Development3 hrs. Prerequisite(s): CSC 101  and CSC 101L  or consent of instructor.   Code vulnerabilities, static code analysis, error handling, secure I/O, handling buffer and integer overflow, handling vulnerabilities in web and database programming.     "
CSC,408,"CSC 408 - Organization of Programming Languages3 hrs. Prerequisite(s): CSC 307 .   Runtime behavior of programs, formal specification and comparative analysis of programming languages, programming paradigms.     "
CSC,410,"CSC 410 - Parallel Computing3 hrs. Prerequisite(s): CSC 306  or permission of instructor.     Emphasis on parallel architecture, algorithms design and parallel programming.     "
CSC,411,"CSC 411 - Database Management Systems Design3 hrs. Prerequisite(s): CSC 307    Design and implementation of DBMS. Survey of research literature.     "
CSC,412,"CSC 412 - Introduction to Artificial Intelligence3 hrs. Prerequisite(s): CSC 300  and CSC 307 . 
.   Concepts and techniques of intelligent systems. Survey of research literature.     "
CSC,413,"CSC 413 - Algorithms3 hrs. Prerequisite(s): CSC 307  and MAT 168 .    Design and analysis of algorithms; complexity theory.     "
CSC,414,"CSC 414 - Introduction to Software Engineering3 hrs. Prerequisite(s): CSC 307  or permission of instructor.     Introduction to software engineering and the software development lifecycle including analysis, design, coding/implementation, testing and quality assurance.     "
CSC,415,"CSC 415 - Theory of Programming Languages3 hrs. Prerequisite(s): CSC 408 .   Formal treatment of programming language translation and compiler design concepts.     "
CSC,424,"CSC 424 - Software Engineering II3 hrs. Prerequisite(s): CSC 414  or permission of instructor.    Programming languages and software design, modular/object-oriented design, team programming, human factors, case studies; senior capstone; oral commuication-intensive.     Writing-intensive"
CSC,428,"CSC 428 - Machine Learning in Cybersecurity3 hrs. Prerequisite(s): CSC 102 .   Machine learning techniques including hidden Markov models (HMM), profile hidden Markov models (PHMM), principal component analysis (PCA), support vector machines (SVM), clustering, data analysis, back propagation, and selected topics in neural networks. Illustrative applications of each of these major topics are provided, with most of the applications drawn from the field of cybersecurity including a variety of topics related to malware, intrusion detection (IDS), spam, and cryptanalysis, among others. Overview of k-nearest neighbor, boosting/AdaBoost, random forests, linear discriminant analysis (LDA), naive Bayes.     "
CSC,441,"CSC 441 - Web Development3 hrs. Prerequisite(s): CSC 411 , ITC 350 , or permission of instructor.    Fundamental concepts and contemporary techniques in developing responsive web applications, major components of a web system and how they function together, including the web server, database, analytics, and front end.     "
CSC,489,"CSC 489 - Web Application Security3 hrs. Prerequisite(s): CSC 102  or permission of instructor.    Fundamentals of web application security, offensive and defensive skills, common vulnerabilities and attacks, tools and techniques for exploitation and hardening applications.     "
CSC,492,"CSC 492 - Computer Science Problems I1-3 hrs. Prerequisite(s): senior standing.   Solution of problems germane to a select area of study.     "
CSS,415,"CSS 415 - Methods of Mathematical Statistics I3 hrs. Prerequisite(s): MAT 168  and CSC 300  or MAT 340 .      Introduction to probability, random variables, mathematical expectation, sampling distributions, confidence intervals and hypothesis testing on single populations.     "
DAN,130,"DAN 130 - Dance Appreciation3 hrs.    A survey of dance as a worldwide phenomenon of human behavior and its function in human society, past and present.     "
DAN,201,"DAN 201 - Modern Dance Technique II3 hrs.     Beginning modern technique, skills, and concepts for the dance major with an emphasis on alignment, technique and performance skills; may be repeated for a total of 12 hours. Open to non-majors with consent of instructor.     "
DAN,202,"DAN 202 - Ballet Dance Technique II2 hrs. Prerequisite(s): Open to non-majors with consent of instructor.    Beginning ballet technique, skills, and concepts for the dance major with an emphasis on placement and positions; may be repeated for a total of 12 hours.     "
DAN,204,"DAN 204 - Jazz Dance Technique II2 hrs.    The study and practical application of the elements of jazz dance movement at a foundational level; a continuation of DAN 104. Open to non-majors with consent of instructor; may be repeated for a total of 12 hours.     "
DAN,210,"DAN 210 - Dance Composition I - Improvisation3 hrs.    An exploration of the elements of dance through the spontaneous act of creating and performing movement; open to nonmajors with consent of instructor.     "
DAN,301,"DAN 301 - Modern Dance Technique III3 hrs. Prerequisite(s): Dance majors and minors: DAN 201  or permission of instructor. Non-majors must have permission of instructor.   Intermediate modern technique, skills, and concepts for the dance major with an emphasis on consistency in execution and dynamic alignment; may be repeated for a total of 12 hours. Open to non-majors with consent of instructor; promotion for majors with recommendation of dance faculty.     "
DAN,302,"DAN 302 - Ballet Dance Technique III2 hrs. Prerequisite(s):  Dance majors and minors: DAN 202  or permission of instructor. Open to non-majors with consent of instructor; promotion for majors with recommendation of dance faculty.   Intermediate ballet technique, skills, and concepts for the dance major with an emphasis on consistency in execution and dynamic alignment; may be repeated for a total of 12 hours.     "
DAN,304,"DAN 304 - Jazz Dance Technique III2 hrs. Prerequisite(s): Dance majors and minors: DAN 204  or permission of instructor. Non-majors must have permission of instructor; promotion for majors with recommendation of dance faculty.   The study and practical application of the elements of jazz dance movement at an intermediate level; a continuation of DAN 204 . May be repeated for a total of 12 hours.     "
DAN,310,"DAN 310 - Dance Composition III - Theory and Application3 hrs. Prerequisite(s): DAN 210 , DAN 212 .   Choreographic approaches to making group and solo dances.     "
DAN,320,"DAN 320 - Dance Production1 hr.    Developing an awareness and application of production skills; may be repeated up to eight times; open to non-majors with consent of instructor.     "
DAN,324,"DAN 324 - Repertory Dance Company II1 hr.    The study and practice of choreographic works, for concert and k-12 audiences.     "
DAN,381,"DAN 381 - Dance Injury Rehabilitation for Modern Technique3 hrs. Prerequisite(s): By department consent.   For rehabilitating from an injury. Replaces modern technique class with student participation/engagement in monitored physical rehab practices.     "
